candidate_id,Category,match_score,matching_skills,skill_gap
Candidate_1308,DIGITAL-MEDIA,0.0315,"communication, git, r","agile, aws, data analysis, deep learning, excel, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_200,DESIGNER,0.0315,"agile, communication, r","aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2478,AVIATION,0.0314,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2252,BANKING,0.0314,"communication, r, sql","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, tensorflow"
Candidate_1157,CONSULTANT,0.0314,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_680,HEALTHCARE,0.0314,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_530,ADVOCATE,0.0314,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_909,FITNESS,0.0313,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1565,FINANCE,0.0313,"data analysis, excel, r","agile, aws, communication, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2023,CONSTRUCTION,0.0313,"communication, excel, git, r","agile, aws, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_11,HR,0.0313,"aws, communication, r","agile, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_179,DESIGNER,0.0313,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1363,CHEF,0.0313,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_84,HR,0.0313,"aws, communication, excel, r","agile, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_773,HEALTHCARE,0.0312,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1319,DIGITAL-MEDIA,0.0312,"excel, git, r","agile, aws, communication, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_273,INFORMATION-TECHNOLOGY,0.0312,"communication, excel, r, sql","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, tensorflow"
Candidate_1915,ACCOUNTANT,0.0312,"aws, communication, excel, r","agile, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1594,APPAREL,0.0311,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1857,ACCOUNTANT,0.0311,"excel, r, sql","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, tensorflow"
Candidate_112,DESIGNER,0.0311,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2449,AVIATION,0.031,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1130,CONSULTANT,0.031,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1474,CHEF,0.031,"aws, communication, excel, r","agile, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_482,ADVOCATE,0.031,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2419,AVIATION,0.031,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2263,BANKING,0.031,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_675,BUSINESS-DEVELOPMENT,0.031,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1441,CHEF,0.0309,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1054,SALES,0.0309,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1000,SALES,0.0308,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1164,CONSULTANT,0.0308,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_520,ADVOCATE,0.0308,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1561,FINANCE,0.0308,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_276,INFORMATION-TECHNOLOGY,0.0308,"excel, git, r","agile, aws, communication, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1397,CHEF,0.0308,"aws, communication, excel, r","agile, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1259,DIGITAL-MEDIA,0.0307,"communication, excel, git, r","agile, aws, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1230,DIGITAL-MEDIA,0.0307,"communication, excel, git, r","agile, aws, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_111,DESIGNER,0.0307,"aws, communication, r","agile, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1572,FINANCE,0.0307,"agile, communication, r","aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_828,FITNESS,0.0307,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1044,SALES,0.0307,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2294,ARTS,0.0306,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1576,FINANCE,0.0306,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2270,ARTS,0.0306,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1436,CHEF,0.0306,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_151,DESIGNER,0.0306,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1358,CHEF,0.0306,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_527,ADVOCATE,0.0306,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1502,FINANCE,0.0305,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_735,HEALTHCARE,0.0305,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2437,AVIATION,0.0305,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_209,DESIGNER,0.0305,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2121,PUBLIC-RELATIONS,0.0305,"communication, excel, git, machine learning, r","agile, aws, data analysis, deep learning, gcp, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_334,INFORMATION-TECHNOLOGY,0.0304,"excel, python, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2143,PUBLIC-RELATIONS,0.0304,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1084,SALES,0.0304,"excel, git, r","agile, aws, communication, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_603,BUSINESS-DEVELOPMENT,0.0304,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1456,CHEF,0.0304,"aws, communication, excel, git, r","agile, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1560,FINANCE,0.0304,"agile, communication, r","aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1845,ACCOUNTANT,0.0303,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1322,AUTOMOBILE,0.0303,"aws, communication, excel, r","agile, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1406,CHEF,0.0303,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2187,BANKING,0.0303,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1095,SALES,0.0303,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1158,CONSULTANT,0.0302,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_643,BUSINESS-DEVELOPMENT,0.0302,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1107,SALES,0.0302,"communication, r, sql","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, tensorflow"
Candidate_1075,SALES,0.0302,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1429,CHEF,0.0302,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_555,ADVOCATE,0.0302,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1368,CHEF,0.0302,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1025,SALES,0.0302,"agile, communication, excel, r","aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_267,INFORMATION-TECHNOLOGY,0.0301,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2297,ARTS,0.0301,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
